number,background,beard,dress,eyes,eyewear,face,head,skin
1414,green,muscat,eminem,dead,none,cheeky,none,trippy
1416,green,nice,none,btc,none,party,popeye,plain
1419,teal,none,rich,btc,none,candy,rico,tiger
1421,blue,none,gala,zobro,tech,sic,monk,avatar
1427,purple,muscat,shinobi,dead,none,cheeky,ninja,dalmation
1430,orange,none,none,what,android,smile,messi,trippy
1431,orange,none,bull,sus,vegas,smile,panama,dalmation
1433,purple,washington,none,zobro,gold,bigo,king,dmt
1439,orange,none,none,bro,none,love,ninja,zombie
1443,yellow,none,none,happy,party,lol,king,ink
1444,mint,none,cupid,sus,gold,vape,nyc,alien
1449,brown,none,dead,happy,android,love,pods,plain
1450,blue,nice,navy,dead,tech,smile,none,plain
1452,teal,austin,eminem,bro,thug,mexico,none,dalmation
1454,yellow,none,none,where,none,naples,paris,tiger
1457,teal,none,sailor,happy,3d,smile,paris,plain
1458,orange,none,btc,zobro,none,lol,rico,dalmation
1460,purple,none,none,zobro,matrix,lol,king,ape
1461,teal,none,amsterdam,bro,vegas,havana,hell,zombie
1462,orange,muscat,dead,where,thug,lol,noogle,panda
1471,brown,moscow,night,what,none,gurgaon,nyc,ink
1472,dark-green,none,monaco,gotcha,machine,smile,music,panda
1473,green,none,guantanamo,happy,office,cheeky,golf,ape
1474,mint,rhodes,airforce,sic,none,smile,crete,ink
1475,yellow,none,popeye,sic,tech,smile,aantonop,ink
1476,mint,none,malibu,sus,gandhi,seville,monk,machine
1477,mint,none,mib,bro,potter,cheeky,nyc,plain
1478,blue,lebanon,sicily,bro,none,love,king,ink
1480,blue,lebanon,luffy,sus,tech,seville,noogle,trippy
1481,red,austin,none,where,pirate,smile,golf,ape
1483,teal,none,hack,eth,none,gurgaon,none,plain
1489,green,rhodes,hawaii,where,office,cheeky,none,tiger
1492,purple,none,space,bro,vision,bigo,military,ape
1495,yellow,rhodes,poker,happy,vision,love,music,machine
1497,orange,none,none,sus,love,smile,music,plain
1499,yellow,none,mib,gotcha,love,naples,popeye,tiger
1504,mint,washington,none,btc,none,smile,samurai,avatar
1505,dark-green,washington,mib,bro,none,smile,bravo,plain
1510,brown,muscat,bavaria,lost,potter,party,scotland,ink
1511,green,none,cold,lost,tech,cheeky,none,trippy
1512,red,muscat,none,dead,3d,smile,punk,tiger
1514,brown,moscow,king,bro,tech,smile,devil,machine
1517,orange,nice,malibu,bro,office,party,minnesota,plain
1522,brown,none,none,sic,machine,mexico,crete,plain
1525,dark-green,rhodes,venice,lost,none,bigo,athens,gold
1526,orange,hulk,taipei,what,potter,smile,military,tiger
1527,brown,nice,none,zobro,none,vape,military,tiger
1528,dark-green,none,none,fire,party,naples,noogle,tiger
1534,brown,muscat,bavaria,sus,matrix,tobacco,ride,panda
1535,dark-green,none,jobs,where,office,love,crete,avatar
1539,mint,none,king,fire,none,420,sumo,plain
1541,dark-green,washington,none,gotcha,xmen,lol,food,zombie
1546,orange,washington,naruto,gotcha,thug,holmes,sparta,tiger
1548,dark-green,none,kermit,where,none,party,samurai,plain
1549,red,none,zobro,happy,tech,smile,nj,plain
1550,red,none,track,happy,office,lol,samurai,plain
1551,dark-green,muscat,none,what,pirate,party,music,ink
1554,red,none,bavaria,zobro,vegas,smile,sumo,avatar
1560,mint,tehran,jordan,zobro,thug,love,angel,tiger
1561,dark-green,nice,track,sic,none,cheeky,messi,tiger
1565,dark-green,none,none,bro,potter,lol,oregon,plain
1571,purple,lebanon,virginia,zobro,android,love,london,plain
1572,dark-green,none,jobs,where,love,cheeky,none,ink
1573,brown,moscow,hack,where,miami,tobacco,none,tiger
1580,brown,none,none,sus,none,gurgaon,vegas,ink
1582,mint,none,dead,sic,potter,lol,sumo,alien
1583,teal,none,none,btc,none,holmes,zoro,plain
1586,dark-green,washington,nyc,bro,matrix,vape,angel,plain
1588,orange,none,hack,what,none,gurgaon,none,alien
1589,green,muscat,none,where,thug,lol,nyc,ape
1590,blue,none,rich,bro,xmen,candy,messi,avatar
1592,red,rhodes,lol,fire,android,cheeky,ride,plain
1595,mint,muscat,lahore,dead,none,vape,athens,plain
1596,blue,moscow,virginia,bro,potter,love,angel,ink
1602,orange,none,eminem,bro,none,sic,none,plain
1603,orange,lebanon,zobro,zobro,android,bigo,belair,tiger
1609,blue,none,rich,lost,love,party,oregon,plain
1614,teal,lebanon,none,bro,potter,party,nj,ape
1615,orange,nice,law,btc,none,naples,vegas,panda
1618,dark-green,muscat,airforce,what,thug,bigo,popeye,dalmation
1620,dark-green,none,none,bro,none,smile,military,ink
1629,purple,none,cold,zobro,xmen,cheeky,zoro,plain
1630,brown,muscat,none,where,android,lol,none,dalmation
1631,purple,none,track,bro,zorro,love,devil,tiger
1632,dark-green,rhodes,malaga,bro,party,gurgaon,sparta,dalmation
1639,mint,washington,none,eth,none,love,ride,tiger
1643,teal,rhodes,none,happy,vegas,smile,sumo,tiger
1644,brown,washington,dead,bro,xmen,sic,london,gold
1648,teal,muscat,rich,gotcha,gold,cheeky,vegas,panda
1652,dark-green,muscat,hack,btc,none,smile,none,tiger
1654,green,none,none,where,3d,naples,bravo,avatar
1656,yellow,none,jordan,sic,matrix,cheeky,rico,ape
1658,brown,muscat,party,happy,office,cheeky,scotland,avatar
1659,mint,none,amazon,bro,gandhi,smile,popeye,plain
1660,orange,muscat,samurai,gotcha,none,gurgaon,bravo,dalmation
1663,dark-green,muscat,rich,bro,office,nyc,devil,ink
1664,yellow,none,jobs,what,gold,cheeky,devil,avatar
1667,dark-green,none,malaga,zobro,none,vape,food,plain
1670,dark-green,none,gold,bro,none,holmes,athens,plain
1671,red,hulk,venice,zobro,gandhi,mexico,pirate,tiger
1675,brown,none,none,sic,thug,tobacco,bingham,ape
1677,teal,none,wallst,fire,zorro,smile,food,panda
1678,orange,none,none,eth,none,naples,oregon,dalmation
1680,green,nice,eminem,sic,zorro,party,none,ink
1681,red,nice,ninja,lost,none,lol,travolta,dalmation
1682,mint,moscow,dead,happy,miami,gurgaon,kazan,machine
1688,orange,none,gold,bro,none,lol,devil,ink
1689,teal,hulk,none,bro,none,candy,crete,plain
1691,mint,none,virginia,sus,android,tobacco,aantonop,plain
1692,orange,muscat,virginia,sus,tech,gurgaon,nj,plain
1700,green,none,none,where,none,gurgaon,london,avatar
1702,dark-green,none,none,sic,none,tobacco,bravo,ink
1703,yellow,none,gold,bro,miami,gurgaon,nj,machine
1707,green,hulk,la,fire,love,smile,ninja,plain
1708,orange,hulk,bull,what,potter,naples,travolta,plain
1710,orange,none,knight,fire,thug,bigo,nyc,plain
1713,green,rhodes,taipei,where,xmen,love,pods,machine
1718,purple,nice,track,sus,party,tobacco,alabama,alien
1720,red,tehran,samurai,bro,vision,sic,ninja,plain
1722,mint,washington,amsterdam,where,none,party,travolta,plain
1725,mint,rhodes,none,bro,gandhi,love,athens,plain
1726,mint,lebanon,btc,what,none,gurgaon,ninja,machine
1732,orange,none,navy,sus,none,sic,food,trippy
1733,mint,lebanon,taipei,where,potter,lol,pods,dalmation
1735,orange,none,fairbanks,where,party,party,messi,plain
1737,dark-green,muscat,kermit,happy,none,cheeky,pop,plain
1740,dark-green,washington,popeye,gotcha,none,party,ninja,plain
1741,orange,none,guantanamo,gotcha,thug,smile,pods,ink
1745,teal,washington,fairbanks,love,tech,bigo,oregon,tiger
1747,orange,moscow,zion,bro,love,love,ride,ape
1750,teal,none,rich,lost,android,candy,panama,zombie
1757,dark-green,moscow,jobs,where,gold,seville,ninja,trippy
1758,orange,none,navy,btc,none,sic,panama,plain
1762,purple,tehran,venice,sic,gandhi,party,oregon,machine
1763,teal,moscow,cupid,where,machine,tobacco,pop,gold
1765,purple,moscow,jobs,bro,3d,party,belair,plain
1766,red,none,venice,dead,party,holmes,food,plain
1767,orange,lebanon,zobro,lost,vision,naples,sumo,tiger
1768,teal,muscat,none,happy,none,lol,scotland,machine
1772,red,none,navy,zobro,matrix,smile,paris,tiger
1773,dark-green,hulk,none,sic,none,smile,minnesota,panda
1780,teal,none,taipei,where,matrix,smile,golf,panda
1781,dark-green,none,bavaria,eth,none,love,kazan,alien
1782,blue,none,zobro,love,thug,smile,messi,avatar
1783,green,muscat,smart,sic,thug,nyc,travolta,ink
1785,orange,moscow,gold,bro,office,sic,oregon,tiger
1786,purple,tehran,none,bro,gandhi,smile,alabama,avatar
1787,red,lebanon,eminem,zobro,office,sic,none,ink
1789,mint,muscat,hack,sus,party,smile,none,alien
1793,teal,rhodes,bavaria,happy,thug,bigo,panama,plain
1795,dark-green,moscow,none,happy,gold,naples,popeye,plain
1796,orange,tehran,none,zobro,potter,party,vegas,ink
1805,dark-green,none,army,lost,none,holmes,paris,plain
1806,orange,nice,zion,happy,potter,smile,paris,ink
1807,yellow,hulk,popeye,happy,potter,candy,pop,plain
1808,brown,none,rich,bro,tech,candy,food,ape
1810,mint,none,lahore,btc,none,lol,rico,plain
1811,mint,none,zion,bro,vegas,lol,sumo,zombie
1812,mint,muscat,track,happy,pirate,tobacco,devil,ink
1815,purple,muscat,mib,dead,none,smile,travolta,ink
1828,brown,lebanon,none,dead,party,love,dream,plain
1830,mint,tehran,none,happy,party,smile,oregon,plain
1831,dark-green,none,none,bro,thug,party,oregon,panda
1838,dark-green,none,navy,bro,none,love,military,plain
1844,green,none,none,bro,none,smile,none,plain
1854,red,muscat,none,bro,potter,party,monk,plain
1858,yellow,none,wallst,bro,tech,love,ride,gold
1860,orange,none,rio,sus,office,love,rico,plain
1863,teal,moscow,malibu,gotcha,none,lol,travolta,plain
1864,red,washington,jdh,fire,none,sic,pods,trippy
1869,mint,none,amazon,lost,none,sic,pods,ink
1871,blue,muscat,puffer,sus,none,love,scotland,plain
1874,yellow,none,none,bro,gold,lol,pods,plain
1878,yellow,rhodes,rio,bro,gandhi,mexico,music,plain
1880,blue,moscow,none,fire,android,smile,sumo,avatar
1885,teal,hulk,gala,eth,none,holmes,paris,dalmation
1889,blue,none,none,happy,3d,sic,devil,ink
1894,mint,none,nyc,what,thug,holmes,messi,plain
1896,brown,muscat,track,what,vision,sic,golf,ink
1897,dark-green,rhodes,kobe,sus,matrix,gurgaon,military,machine
1900,teal,nice,none,sic,none,smile,belair,plain
1901,blue,nice,rich,gotcha,love,lol,alabama,ink
1907,dark-green,hulk,none,bro,thug,lol,cairo,plain
1910,mint,muscat,rich,gotcha,none,lol,travolta,plain
1911,dark-green,austin,eminem,love,pirate,seville,none,ink
1917,dark-green,none,none,bro,gandhi,bigo,cairo,plain
1918,purple,none,poker,gotcha,tech,sic,ninja,tiger
1921,green,none,fairbanks,happy,miami,holmes,monk,plain
1925,yellow,nice,king,eth,none,smile,monk,tiger
1926,yellow,none,king,where,none,smile,devil,ink
1930,green,washington,agra,lost,gold,lol,ride,plain
1932,purple,hulk,jobs,eth,none,smile,angel,tiger
1933,teal,none,kobe,gotcha,tech,smile,panama,plain
1934,dark-green,none,rich,dead,machine,love,military,alien
1936,dark-green,none,mib,bro,potter,smile,panama,plain
1937,yellow,lebanon,mumbai,sus,love,love,panama,dalmation
1940,red,tehran,none,dead,tech,lol,alabama,ink
1941,orange,rhodes,zion,love,none,sic,panama,trippy
1942,red,washington,knight,sic,gold,smile,alabama,ink
1944,yellow,moscow,dead,happy,office,gurgaon,bravo,dalmation
1947,mint,muscat,malibu,sus,gandhi,smile,jerusalem,alien
1950,dark-green,none,party,sic,office,havana,military,panda
1952,orange,austin,la,bro,zorro,sic,military,plain
1953,teal,none,kermit,dead,vegas,mexico,travolta,tiger
1954,teal,muscat,eminem,where,pirate,nyc,none,trippy
1959,yellow,nice,ride,gotcha,android,smile,none,tiger
1960,purple,rhodes,track,love,thug,bigo,monk,ink
1961,brown,tehran,jordan,dead,none,smile,athens,ape
1964,teal,none,smart,sus,none,havana,messi,ink
1967,mint,none,sicily,where,none,smile,monk,alien
1971,yellow,austin,nyc,fire,zorro,sic,travolta,ink
1976,blue,austin,jobs,eth,none,nyc,bingham,ink
1979,brown,washington,gold,bro,matrix,nyc,military,tiger
1980,yellow,nice,boston,dead,party,love,pop,avatar
1981,blue,none,none,fire,office,smile,aantonop,alien
1982,purple,hulk,space,btc,none,sic,oregon,plain
1988,red,nice,eminem,fire,vegas,havana,none,ink
1991,yellow,none,none,sus,office,tobacco,aantonop,tiger
1992,purple,none,venice,fire,love,cheeky,london,tiger
1994,purple,none,none,love,android,love,pods,plain
1998,mint,none,jobs,what,none,gurgaon,army,plain
2001,blue,muscat,hawaii,zobro,vegas,lol,belair,tiger
2004,orange,none,lahore,bro,thug,gurgaon,kazan,dmt
2005,blue,rhodes,none,happy,thug,smile,belair,dmt
2006,red,muscat,none,fire,miami,party,pop,plain
2007,yellow,none,monaco,sus,office,party,oregon,avatar
2009,brown,muscat,party,bro,none,cheeky,panama,plain
2010,purple,austin,gala,bro,none,nyc,punk,tiger
2012,blue,none,none,bro,vegas,naples,bravo,trippy
2013,dark-green,muscat,poker,bro,none,holmes,aantonop,dalmation
2014,red,lebanon,eminem,eth,none,sic,none,ape
2015,mint,austin,agra,zobro,gandhi,lol,none,tiger
2016,orange,rhodes,kobe,love,3d,seville,travolta,plain
2017,orange,none,guest,lost,none,lol,ride,plain
2018,blue,none,gala,sic,potter,lol,none,avatar
2019,yellow,none,jobs,zobro,none,naples,military,plain
2020,dark-green,none,jdh,where,gandhi,smile,travolta,zombie
2021,green,tehran,nyc,bro,none,love,rico,plain
2023,dark-green,none,nyc,fire,matrix,nyc,travolta,ink
2025,blue,none,zion,zobro,android,sic,punk,avatar
2026,teal,none,hawaii,what,machine,nyc,travolta,plain
2028,orange,rhodes,farming,eth,none,bigo,pirate,plain
2030,mint,none,gold,what,none,lol,london,plain
2031,dark-green,none,jobs,bro,potter,cheeky,paris,tiger
2032,yellow,none,popeye,eth,none,cheeky,vegas,ape
2034,red,rhodes,kobe,bro,thug,naples,bingham,ink
2035,orange,none,party,bro,none,sic,angel,panda
2036,dark-green,none,bull,what,vegas,lol,sparta,avatar
2037,dark-green,none,space,sus,tech,candy,pirate,ink
2040,teal,rhodes,puffer,love,office,bigo,king,plain
2046,mint,none,none,bro,thug,gurgaon,bingham,plain
2048,yellow,lebanon,none,sic,none,cheeky,noogle,ink
2049,blue,none,zobro,bro,xmen,lol,belair,ink
2051,yellow,moscow,wallst,zobro,matrix,vape,pods,ink
2055,orange,none,malibu,zobro,gold,smile,music,dalmation
2057,orange,nice,lol,bro,matrix,love,minnesota,ape
2059,mint,hulk,sailor,zobro,none,mexico,ride,plain
2060,brown,hulk,hawaii,where,matrix,naples,none,tiger
2061,purple,none,eminem,what,none,nyc,none,tiger
2062,dark-green,tehran,none,eth,none,love,rico,machine
2063,mint,tehran,cupid,love,none,havana,oregon,dalmation
2064,blue,muscat,jobs,gotcha,thug,naples,golf,alien
2065,blue,washington,popeye,dead,3d,mexico,bravo,tiger
2067,purple,tehran,kobe,eth,none,love,ride,ink
2069,yellow,muscat,amazon,happy,vegas,seville,bravo,tiger
2070,blue,none,poker,bro,3d,cheeky,pop,trippy
2075,teal,washington,puffer,bro,party,smile,none,plain
2076,mint,lebanon,zion,fire,gold,havana,music,tiger
2078,dark-green,moscow,none,what,none,420,punk,dmt
2079,teal,none,jobs,happy,gandhi,bigo,bravo,plain
2080,yellow,muscat,none,gotcha,potter,smile,sumo,dalmation
2081,mint,muscat,none,sic,android,cheeky,oregon,plain
2082,green,none,hack,bro,none,bigo,none,trippy
2083,teal,moscow,samurai,sus,none,tobacco,rico,dalmation
2084,green,none,btc,bro,gold,smile,vegas,ink
2086,teal,austin,btc,sus,gold,smile,noogle,dalmation
2088,green,washington,cupid,sus,tech,party,dream,ink
2089,mint,washington,taipei,gotcha,xmen,gurgaon,athens,plain
2091,teal,lebanon,none,happy,android,cheeky,punk,plain
2094,mint,muscat,night,gotcha,party,gurgaon,travolta,avatar
2095,dark-green,rhodes,la,love,none,sic,messi,plain
2097,red,none,hack,zobro,none,lol,none,plain
2098,orange,washington,sailor,where,matrix,smile,pirate,avatar
2099,brown,lebanon,none,love,gandhi,gurgaon,belair,zombie
2100,dark-green,nice,malibu,gotcha,none,smile,london,ink
2101,orange,none,jdh,zobro,none,candy,alabama,plain
2102,mint,moscow,none,what,xmen,holmes,taproot,dmt
2103,yellow,none,jobs,bro,xmen,smile,punk,tiger
2104,blue,none,sicily,btc,none,smile,food,avatar
2105,orange,none,monaco,bro,love,smile,minnesota,dalmation
2107,dark-green,rhodes,ride,eth,none,lol,devil,dmt
2111,orange,lebanon,space,gotcha,potter,420,paris,tiger
2112,blue,austin,nyc,sic,gandhi,naples,king,ape
2113,blue,muscat,virginia,sic,thug,cheeky,vegas,ape
2117,teal,none,eminem,btc,none,holmes,none,plain
2124,brown,none,hack,where,potter,candy,none,tiger
2129,yellow,rhodes,none,bro,gold,cheeky,aantonop,tiger
2139,mint,none,party,where,android,tobacco,angel,trippy
2142,teal,none,bull,gotcha,party,lol,dream,plain
2147,yellow,none,hack,fire,gold,cheeky,none,zombie
2148,brown,none,la,happy,none,smile,crete,plain
2149,teal,none,boston,happy,tech,candy,oregon,dmt
2151,orange,none,sailor,happy,none,bigo,noogle,plain
2153,teal,none,navy,gotcha,android,sic,crete,avatar
2154,dark-green,nice,none,happy,gandhi,cheeky,crete,plain
2157,teal,hulk,nyc,happy,vegas,gurgaon,messi,trippy
2158,orange,none,jdh,gotcha,potter,lol,travolta,dalmation
2159,purple,none,hack,eth,none,candy,none,dalmation
2163,green,muscat,zobro,bro,pirate,vape,ride,ink
2164,red,lebanon,samurai,gotcha,pirate,nyc,dream,ink
2165,yellow,austin,eminem,btc,none,seville,none,zombie
2169,purple,none,smart,happy,none,cheeky,music,dmt
2171,blue,washington,jobs,love,tech,smile,london,trippy
2174,green,washington,none,bro,none,gurgaon,travolta,plain
2178,orange,none,bavaria,sic,none,seville,rico,plain
2181,teal,none,bull,sic,none,gurgaon,messi,zombie
2182,green,hulk,poker,dead,thug,holmes,noogle,tiger
2183,dark-green,lebanon,fairbanks,gotcha,gandhi,naples,none,ape
2184,green,lebanon,bull,sic,none,seville,none,dalmation
2189,brown,none,kermit,bro,android,party,belair,plain
2192,red,none,sicily,dead,none,party,kazan,dalmation
2193,mint,hulk,jobs,what,office,smile,crete,ink
2195,green,none,navy,zobro,machine,sic,pop,ink
2196,brown,none,ninja,sus,matrix,sic,golf,ink
2198,red,none,king,happy,potter,party,kazan,ink
2203,dark-green,none,jdh,gotcha,office,party,popeye,plain
2207,blue,none,none,love,xmen,smile,vegas,ape
2213,mint,none,none,sus,none,lol,pirate,plain
2216,mint,none,none,zobro,gandhi,seville,music,tiger
2217,brown,muscat,none,zobro,xmen,gurgaon,travolta,plain
2218,yellow,lebanon,guantanamo,eth,none,smile,messi,tiger
2219,yellow,none,farming,bro,none,sic,sumo,ape
2220,brown,muscat,poker,bro,potter,party,mexico,avatar
2221,blue,none,king,gotcha,none,tobacco,samurai,machine
2223,teal,none,none,where,none,smile,punk,ink
2225,teal,tehran,army,happy,android,smile,none,plain
2229,teal,none,rio,happy,vegas,seville,military,plain
2230,blue,muscat,none,happy,none,sic,military,dalmation
2232,dark-green,none,airforce,zobro,android,sic,aantonop,plain
2235,orange,tehran,kermit,gotcha,gandhi,smile,pop,avatar
2239,green,hulk,party,zobro,none,nyc,music,avatar
2241,purple,tehran,hack,gotcha,gold,smile,none,dmt
2243,blue,none,hawaii,bro,none,smile,ride,plain
2244,orange,none,party,what,office,cheeky,military,plain
2245,yellow,none,none,btc,none,cheeky,dream,tiger
